country,trust_region,period,year,population,attendances_type1,breaches_4hr_type1,waits_12hr,pct_4hr_type1,attendances_per_100k_national,breaches_4hr_per_100k_national,waits_12hr_per_100k_national
England,NHS England North West ,2022-12-01,2022,57144395,208227.0,110474.0,10729.0,46.94540093263602,364.38744342292887,193.32429715985268,18.77524471122671
England,NHS England North West ,2023-01-01,2023,57932470,176183.0,79599.0,9296.0,54.820272103437894,304.117880697992,137.39963098414412,16.0462690439403
England,NHS England North West ,2023-02-01,2023,57932470,171159.0,77125.0,7074.0,54.93955912338819,295.4457146398211,133.12914156775983,12.210768848626685
England,NHS England North West ,2023-03-01,2023,57932470,201095.0,89929.0,8737.0,55.280340137745846,347.1196722666926,155.2307367526363,15.08135247815258
England,NHS England North West ,2023-04-01,2023,57932470,186828.0,76222.0,6566.0,59.20204680240649,322.4927229928225,131.5704301922566,11.3338858156747
England,NHS England North West ,2023-05-01,2023,57932470,205983.0,81512.0,7265.0,60.4278022943641,355.5570822373015,140.70175153933536,12.540463059835012
England,NHS England North West ,2023-06-01,2023,57932470,199657.0,77680.0,6329.0,61.09327496656767,344.6374718702655,134.0871535427369,10.924788810143948
England,NHS England North West ,2023-07-01,2023,57932470,197766.0,78985.0,6706.0,60.06138567802353,341.3733265645328,136.33977629471005,11.575546494047293
England,NHS England North West ,2023-08-01,2023,57932470,189673.0,78466.0,6830.0,58.630906876571785,327.4036132068942,135.44390563702876,11.789588809177307
England,NHS England North West ,2023-09-01,2023,57932470,197267.0,85248.0,7433.0,56.78547349531347,340.5119788609048,147.1506393564783,12.830455873882125
England,NHS England North West ,2023-10-01,2023,57932470,206881.0,93204.0,9467.0,54.948013592355025,357.1071628742914,160.88387047885234,16.341440301095396
England,NHS England North West ,2023-11-01,2023,57932470,198719.0,91223.0,8925.0,54.09447511309939,343.01834532516915,157.46437187988013,15.405868246252922
England,NHS England North West ,2023-12-01,2023,57932470,198284.0,92199.0,9652.0,53.501543241007845,342.2674710745114,159.14909203767766,16.660777626087754
England,NHS England North West ,2024-01-01,2024,58620101,203131.0,95795.0,11999.0,52.840777626260895,346.52106791832375,163.41664099145785,20.4690878987056
England,NHS England North West ,2024-02-01,2024,58620101,194554.0,91228.0,10769.0,53.10916249473154,331.88956805106835,155.62579805176387,18.370831534391247
England,NHS England North West ,2024-03-01,2024,58620101,209381.0,91751.0,9943.0,56.17988260634918,357.18293968821376,156.51798348146824,16.96175856128259
England,NHS England North West ,2024-04-01,2024,58620101,193113.0,83465.0,9205.0,56.779191457851105,329.4313668958025,142.3829003638189,15.70280474269398
England,NHS England North West ,2024-05-01,2024,58620101,210816.0,93827.0,10344.0,55.49341605950213,359.6309054465805,160.05943080855488,17.64582425403873
England,NHS England North West ,2024-06-01,2024,58620101,197575.0,84220.0,8727.0,57.37314943692269,337.04309038976237,143.6708544736216,14.887384789732792
England,NHS England North West ,2024-07-01,2024,58620101,202364.0,84478.0,8447.0,58.254432606590115,345.21264301472286,144.11097654028265,14.40973293444172
England,NHS England North West ,2024-08-01,2024,58620101,184846.0,75629.0,6704.0,59.085400820142176,315.3286958683336,129.0154720136016,11.4363501352548
England,NHS England North West ,2024-09-01,2024,58620101,193739.0,84174.0,8953.0,56.55288816397318,330.4992599722747,143.5923830973952,15.272918072932015
England,NHS England North West ,2024-10-01,2024,58620101,207693.0,92461.0,10932.0,55.48188913444363,354.3033813606019,157.72917211452773,18.64889315014998
England,NHS England North West ,2024-11-01,2024,58620101,202103.0,91910.0,9999.0,54.52318867112314,344.7674032496123,156.78922149929426,17.0572889323408
England,NHS England North West ,2024-12-01,2024,58620101,202908.0,93472.0,11750.0,53.93380251148303,346.1406523335741,159.45383649202515,20.044318927393185
England,NHS England North West ,2025-01-01,2025,58829244,192420.0,87017.0,13361.0,54.77756989917888,327.082224616043,147.91453039920077,22.711493623817432
England,NHS England North West ,2025-02-01,2025,58829244,180144.0,78399.0,9739.0,56.47981614708233,306.2150518201458,133.26535353743455,16.554691744806377
England,NHS England North West ,2025-03-01,2025,58829244,205625.0,85523.0,9787.0,58.408267477203644,349.5285440010074,145.37497711172355,16.636283818299617
England,NHS England North West ,2025-04-01,2025,58829244,197493.0,84546.0,9310.0,57.1903814312406,335.70548688336027,143.71423844916313,15.825462587960503
England,NHS England North West ,2025-05-01,2025,58829244,208070.0,87376.0,9339.0,58.006440140337375,353.6846402445695,148.52477111553566,15.87475779902934
England,NHS England North West ,2025-06-01,2025,58829244,202381.0,85711.0,8762.0,57.648692317954755,344.01427970075565,145.69454606623876,14.893953082245966
England,NHS England North West ,2025-07-01,2025,58829244,210944.0,88192.0,7607.0,58.19174757281553,358.5699656449775,149.91183636492082,12.930643813814775
England,NHS England North West ,2025-08-01,2025,58829244,196428.0,82028.0,7336.0,58.24016942594742,333.8951627527289,139.4340542604967,12.469988565550834
England,NHS England North West ,2025-09-01,2025,58829244,202968.0,86141.0,9745.0,57.55931969571558,345.0120827661834,146.42547505794906,16.56489075399303
England,NHS England North West ,2025-10-01,2025,58829244,217272.0,92909.0,10744.0,57.23839242976545,369.3265206671702,157.92995742049652,18.263025783571177
England,NHS England North West ,2025-11-01,2025,58829244,211692.0,89278.0,10879.0,57.826464864047765,359.8414421235806,151.75785702770546,18.492503490270927
England,NHS England North West ,2025-12-01,2025,58829244,207419.0,88862.0,10672.0,57.1582159782855,352.5780477478174,151.05072572409736,18.140637673331312
England,NHS England North West ,2026-01-01,2026,58951205,206031.0,90643.0,13718.0,56.005164271396055,349.49412823707337,153.75936759901685,23.270092613034798
England,NHS England North West ,2026-02-01,2026,58951205,184239.0,81634.0,11408.0,55.691248866960855,312.52796274478186,138.47723723374273,19.351597647579894
England,NHS England North West ,2026-03-01,2026,58951205,209358.0,80549.0,9749.0,61.52571193840216,355.13777877822855,136.63673202269572,16.53740580875319
England,NHS England North West ,2026-04-01,2026,58951205,204775.0,79658.0,10574.0,61.09974362104749,347.3635526194927,135.12531253602026,17.936868296415653
England,NHS England South East ,2019-04-01,2019,56230056,186738.0,37973.0,22.0,79.66509226831175,332.096414771488,67.53149952402678,0.03912498326517761
England,NHS England South East ,2019-05-01,2019,56230056,195037.0,27756.0,57.0,85.76885411486026,346.85542550411117,49.36150161401226,0.10136927482341473
England,NHS England South East ,2019-06-01,2019,56230056,190683.0,27813.0,25.0,85.41401173675682,339.1122356342665,49.462870888835674,0.044460208255883656
England,NHS England South East ,2019-07-01,2019,56230056,203936.0,29172.0,23.0,85.69551231758983,362.68148123487555,51.87972780962551,0.04090339159541296
England,NHS England South East ,2019-08-01,2019,56230056,190878.0,31684.0,36.0,83.400915768187,339.4590252586624,56.34708953517671,0.06402269988847245
England,NHS England South East ,2019-09-01,2019,56230056,191216.0,32744.0,28.0,82.87590996569325,340.0601272742819,58.23220236522617,0.049795433246589686
England,NHS England South East ,2019-10-01,2019,56230056,196835.0,36282.0,57.0,81.56730256306042,350.0530036818743,64.52421103759883,0.10136927482341473
England,NHS England South East ,2019-11-01,2019,56230056,195080.0,40035.0,45.0,79.47765019479188,346.9318970623113,71.19857750097208,0.08002837486059057
England,NHS England South East ,2019-12-01,2019,56230056,195107.0,42489.0,120.0,78.22271881582927,346.97991408722766,75.56279154336963,0.21340899962824153
England,NHS England South East ,2020-01-01,2020,56325961,188365.0,38160.0,87.0,79.74145940063175,334.419505066234,67.74851120604937,0.15445808372448364
England,NHS England South East ,2020-02-01,2020,56325961,177848.0,35620.0,105.0,79.97166119382844,315.74783073829843,63.23904531340353,0.1864149286329975
England,NHS England South East ,2020-03-01,2020,56325961,144906.0,23545.0,112.0,83.75153547817206,257.2632537951727,41.80132852060882,0.19884259054186398
England,NHS England South East ,2020-04-01,2020,56325961,101795.0,8467.0,4.0,91.6823026671251,180.72483485900932,15.032144768910378,0.007101521090780856
England,NHS England South East ,2020-05-01,2020,56325961,139244.0,7571.0,5.0,94.56278187929102,247.2110506911724,13.441404044575467,0.00887690136347607
England,NHS England South East ,2020-06-01,2020,56325961,151606.0,9503.0,14.0,93.73177842565597,269.1583016222306,16.871438731422618,0.024855323817732998
England,NHS England South East ,2020-07-01,2020,56325961,166108.0,13122.0,8.0,92.10032027355697,294.9048663368566,23.296539938306598,0.014203042181561713
England,NHS England South East ,2020-08-01,2020,56325961,177393.0,20728.0,20.0,88.31520973206383,314.9400327142221,36.8000822924264,0.03550760545390428
England,NHS England South East ,2020-09-01,2020,56325961,172076.0,19995.0,16.0,88.38013435923662,305.5003358043017,35.49872855254081,0.028406084363123425
England,NHS England South East ,2020-10-01,2020,56325961,163334.0,22580.0,17.0,86.17556663034028,289.9799614604001,40.088086557457935,0.03018146463581864
England,NHS England South East ,2020-11-01,2020,56325961,154224.0,22913.0,124.0,85.14303869696028,273.8062471761467,40.67928818826544,0.22014715381420655
England,NHS England South East ,2020-12-01,2020,56325961,150560.0,30415.0,248.0,79.79875132837407,267.3012538569915,53.99819099402494,0.4402943076284131
England,NHS England South East ,2021-01-01,2021,56554891,134325.0,29268.0,140.0,78.21105527638191,237.51261407258303,51.75149219189547,0.24754711312236463
England,NHS England South East ,2021-02-01,2021,56554891,128328.0,17443.0,26.0,86.40748706439749,226.90875666262002,30.84260210138147,0.045973035294153426
England,NHS England South East ,2021-03-01,2021,56554891,163075.0,19426.0,33.0,88.08768971332209,288.3481819459258,34.34893013939325,0.05835039095027166
England,NHS England South East ,2021-04-01,2021,56554891,178342.0,22998.0,20.0,87.10455192831749,315.34319463191963,40.66491791134387,0.035363873303194945
England,NHS England South East ,2021-05-01,2021,56554891,200472.0,28318.0,19.0,85.87433656570494,354.47332044190483,50.07170820999372,0.0335956796380352
England,NHS England South East ,2021-06-01,2021,56554891,206900.0,35297.0,20.0,82.9400676655389,365.8392693215517,62.411931799143595,0.035363873303194945
England,NHS England South East ,2021-07-01,2021,56554891,205445.0,43909.0,38.0,78.62736985567913,363.26654753874425,77.63961564349934,0.0671913592760704
England,NHS England South East ,2021-08-01,2021,56554891,197060.0,45068.0,49.0,77.12980818024967,348.4402436563798,79.68895210141949,0.08664148959282761
England,NHS England South East ,2021-09-01,2021,56554891,203519.0,51576.0,142.0,74.65789434893057,359.8610065396466,91.19635647427911,0.2510835004526841
England,NHS England South East ,2021-10-01,2021,56554891,205955.0,57749.0,314.0,71.96037969459348,364.16832630797575,102.11141596931023,0.5552128108601606
England,NHS England South East ,2021-11-01,2021,56554891,193013.0,53184.0,627.0,72.44537932678111,341.28436389347826,94.039611887856,1.1086574280551615
England,NHS England South East ,2021-12-01,2021,56554891,182161.0,49635.0,542.0,72.75212586667838,322.0959262391647,87.76429257020405,0.958360966516583
England,NHS England South East ,2022-01-01,2022,57144395,184325.0,48588.0,700.0,73.64003797640038,322.5600691021403,85.02671171862087,1.2249670330747222
England,NHS England South East ,2022-02-01,2022,57144395,176230.0,49411.0,554.0,71.96220847755774,308.3942003410833,86.46692295893587,0.9694739090334231
England,NHS England South East ,2022-03-01,2022,57144395,209034.0,64959.0,1278.0,68.92419415023393,365.7996554167736,113.67519071642984,2.2364398118135647
England,NHS England South East ,2022-04-01,2022,57144395,191695.0,60645.0,1393.0,68.36380708938678,335.4572220075127,106.12589388688076,2.4376843958186973
England,NHS England South East ,2022-05-01,2022,57144395,212184.0,63176.0,1183.0,70.22584172227877,371.31200706560986,110.55502468789808,2.0701942858962807
England,NHS England South East ,2022-06-01,2022,57144395,207242.0,63686.0,1227.0,69.26974261973923,362.6637398121023,111.44750066913825,2.147192213689549
England,NHS England South East ,2022-07-01,2022,57144395,206720.0,69653.0,1987.0,66.30563080495355,361.7502643960094,121.88946964964806,3.477156421027819
England,NHS England South East ,2022-08-01,2022,57144395,191603.0,61494.0,2342.0,67.90551296169684,335.29622634030864,107.61160390270997,4.098389702087142
England,NHS England South East ,2022-09-01,2022,57144395,193111.0,65217.0,2650.0,66.22823143166366,337.9351553201325,114.12667856576309,4.63737519664002
England,NHS England South East ,2022-10-01,2022,57144395,207809.0,75434.0,3720.0,63.7003209678118,363.6559631088928,132.00594738994087,6.509824804339953
England,NHS England South East ,2022-11-01,2022,57144395,207290.0,73574.0,3248.0,64.50672970234936,362.7477375515132,128.7510349877709,5.683847033466712
England,NHS England South East ,2022-12-01,2022,57144395,219268.0,87302.0,5036.0,60.18479668715909,383.70867344032604,152.7743884592706,8.812762826520432
England,NHS England South East ,2023-01-01,2023,57932470,188654.0,58689.0,3575.0,68.89066757132105,325.6446686978822,101.30588252149441,6.170978037014476
England,NHS England South East ,2023-02-01,2023,57932470,179108.0,56940.0,3341.0,68.20912522053733,309.16686272827656,98.28685018953966,5.7670594745917105
England,NHS England South East ,2023-03-01,2023,57932470,205030.0,65511.0,3827.0,68.04809052333805,353.9120634766652,113.08166214905044,6.605967258085146
England,NHS England South East ,2023-04-01,2023,57932470,188299.0,53708.0,2616.0,71.47727815867317,325.0318862634374,92.70794081453802,4.515602390162201
England,NHS England South East ,2023-05-01,2023,57932470,206855.0,59196.0,3035.0,71.38285272292185,357.0622830340222,102.18103940674375,5.238858277577324
England,NHS England South East ,2023-06-01,2023,57932470,206424.0,73386.0,2517.0,64.44890129054761,356.31831337417515,126.67507530750889,4.344713767598724
England,NHS England South East ,2023-07-01,2023,57932470,206575.0,71377.0,2411.0,65.4474161926661,356.578961677277,123.20724457286217,4.161742111116616
England,NHS England South East ,2023-08-01,2023,57932470,198719.0,72583.0,2714.0,63.47455452171155,343.01834532516915,125.28897870227179,4.684764865023017
England,NHS England South East ,2023-09-01,2023,57932470,206341.0,78121.0,3044.0,62.13985586965266,356.17504311485425,134.84838467961058,5.254393606901276
England,NHS England South East ,2023-10-01,2023,57932470,211999.0,84153.0,3976.0,60.30500143868602,365.9415868165124,145.2605076220641,6.863163265781694
England,NHS England South East ,2023-11-01,2023,57932470,211242.0,86629.0,4837.0,58.99063633179008,364.63489300559775,149.5344493338537,8.349376437773152
England,NHS England South East ,2023-12-01,2023,57932470,207351.0,87221.0,4719.0,57.9355778366152,357.91845229454225,150.55632877382925,8.145691008859108
England,NHS England South East ,2024-01-01,2024,58620101,209692.0,85265.0,5965.0,59.337981420368926,357.7134744274835,145.4535194335472,10.175690417183006
England,NHS England South East ,2024-02-01,2024,58620101,201723.0,80688.0,4765.0,60.00059487515057,344.119161446003,137.64561749902137,8.128611037364129
England,NHS England South East ,2024-03-01,2024,58620101,221981.0,77793.0,4478.0,64.95510877057045,378.677273176312,132.70703849520834,7.63901788569078
England,NHS England South East ,2024-04-01,2024,58620101,206668.0,74853.0,4463.0,63.7810401223218,352.5548343903399,127.69169401465207,7.6134293934430435
England,NHS England South East ,2024-05-01,2024,58620101,221993.0,78868.0,4432.0,64.47275364538521,378.6977439701102,134.5408804396294,7.56054650946439
England,NHS England South East ,2024-06-01,2024,58620101,211698.0,74398.0,4242.0,64.85654092150138,361.1355087907474,126.91550974980407,7.236425607659735
England,NHS England South East ,2024-07-01,2024,58620101,216073.0,74045.0,4274.0,65.7314888949568,368.5988190296704,126.31332723224068,7.291014391121571
England,NHS England South East ,2024-08-01,2024,58620101,199545.0,66817.0,3512.0,66.51532235836528,340.4037123716317,113.98308576779831,5.991118984936583
England,NHS England South East ,2024-09-01,2024,58620101,205542.0,75680.0,4881.0,63.180274591081144,350.63399157227656,129.10247288724392,8.326495377413286
England,NHS England South East ,2024-10-01,2024,58620101,220182.0,85098.0,5578.0,61.35106411968281,375.60836000606685,145.16863421985573,9.51550731719142
England,NHS England South East ,2024-11-01,2024,58620101,216709.0,85610.0,4940.0,60.49541089664019,369.6837711009744,146.04205475524515,8.427143446921049
England,NHS England South East ,2024-12-01,2024,58620101,221113.0,90709.0,5221.0,58.976179600475774,377.19655242490967,154.74043621999218,8.906501201695303
England,NHS England South East ,2025-01-01,2025,58829244,211136.0,78972.0,7120.0,62.596620187935734,358.8963339389505,134.23935891476015,12.102824234831235
England,NHS England South East ,2025-02-01,2025,58829244,196002.0,73242.0,5963.0,62.63201395904123,333.17103310047634,124.49930514150411,10.136115296671159
England,NHS England South East ,2025-03-01,2025,58829244,222438.0,81942.0,5700.0,63.161869824400505,378.10786757688066,139.28786846215465,9.689058727322758
England,NHS England South East ,2025-04-01,2025,58829244,208386.0,76970.0,4966.0,63.06373748716325,354.2217880617334,130.83628951614608,8.441379936821898
England,NHS England South East ,2025-05-01,2025,58829244,220349.0,79780.0,4989.0,63.79379983571516,374.5569125450601,135.61282548522976,8.480476138704077
England,NHS England South East ,2025-06-01,2025,58829244,215231.0,75324.0,5086.0,65.00318262703793,365.8571577088429,128.03836132927358,8.645360120555008
England,NHS England South East ,2025-07-01,2025,58829244,221014.0,75726.0,4667.0,65.73701213497787,375.6873027299144,128.7216949447795,7.9331293123535636
England,NHS England South East ,2025-08-01,2025,58829244,211079.0,74057.0,4935.0,64.91503181273362,358.79944335167727,125.88467055602482,8.388685056024178
England,NHS England South East ,2025-09-01,2025,58829244,217481.0,76797.0,5345.0,64.68794975193235,369.68178615383874,130.54221808459752,9.08561735044564
England,NHS England South East ,2025-10-01,2025,58829244,225903.0,83003.0,6882.0,63.257238726356,383.9977953821742,141.09139325332822,11.698263537093897
England,NHS England South East ,2025-11-01,2025,58829244,219069.0,79404.0,6300.0,63.75388576202019,372.38112391857356,134.97368757619935,10.708959645988312
England,NHS England South East ,2025-12-01,2025,58829244,219045.0,82688.0,6358.0,62.25067908420644,372.34032788182697,140.5559452710288,10.807550068125982
England,NHS England South East ,2026-01-01,2026,58951205,218635.0,87865.0,8961.0,59.81201545955588,370.8745224122221,149.0469957314698,15.200707093264676
England,NHS England South East ,2026-02-01,2026,58951205,195614.0,72664.0,6953.0,62.853374502847444,331.82358189285526,123.26126327697627,11.794500214202577
England,NHS England South East ,2026-03-01,2026,58951205,226508.0,76065.0,6489.0,66.41840464795945,384.2296353399392,129.03044136247937,11.007408584777869
England,NHS England South East ,2026-04-01,2026,58951205,213968.0,73170.0,6876.0,65.80329768937412,362.9578055274697,124.11960026940925,11.66388371535408
England,NHS England South West ,2019-04-01,2019,56230056,114444.0,26569.0,40.0,76.78427877389815,203.52816294545397,47.25053092602291,0.07113633320941384
England,NHS England South West ,2019-05-01,2019,56230056,119739.0,19653.0,25.0,83.58680129281186,212.94483505405012,34.95105891411526,0.044460208255883656
England,NHS England South West ,2019-06-01,2019,56230056,114202.0,20646.0,48.0,81.92150750424686,203.09778812953698,36.71701838603895,0.08536359985129661
England,NHS England South West ,2019-07-01,2019,56230056,122725.0,21695.0,50.0,82.32226522713384,218.25516232813285,38.58256872445583,0.08892041651176731
England,NHS England South West ,2019-08-01,2019,56230056,118006.0,20010.0,22.0,83.0432350897412,209.86285341775223,35.58595068800928,0.03912498326517761
England,NHS England South West ,2019-09-01,2019,56230056,116092.0,22273.0,80.0,80.81435413292905,206.45897987368178,39.61048873933186,0.1422726664188277
England,NHS England South West ,2019-10-01,2019,56230056,115205.0,23260.0,158.0,79.80990408402413,204.88153168476305,41.36577776127415,0.2809885161771847
England,NHS England South West ,2019-11-01,2019,56230056,111840.0,25295.0,257.0,77.38286838340487,198.89718765352112,44.98483871330308,0.45705094087048387
England,NHS England South West ,2019-12-01,2019,56230056,114577.0,27983.0,297.0,75.57712280824249,203.76469125337522,49.765200304975686,0.5281872740798977
England,NHS England South West ,2020-01-01,2020,56325961,109144.0,25379.0,562.0,76.74723301326688,193.77210448304646,45.05737594073184,0.9977637132547104
England,NHS England South West ,2020-02-01,2020,56325961,103248.0,24185.0,344.0,76.57581744924842,183.30446239523548,42.93757189513376,0.6107308138071537
England,NHS England South West ,2020-03-01,2020,56325961,84858.0,14652.0,172.0,82.73350774234603,150.6552191803705,26.012871755530277,0.30536540690357683
England,NHS England South West ,2020-04-01,2020,56325961,59585.0,3820.0,1.0,93.58899051774776,105.78603354854434,6.781952641695718,0.001775380272695214
England,NHS England South West ,2020-05-01,2020,56325961,82169.0,5314.0,7.0,93.53284085238958,145.88122162709305,9.434370769102367,0.012427661908866499
England,NHS England South West ,2020-06-01,2020,56325961,86800.0,6964.0,13.0,91.97695852534562,154.1030076699446,12.363748219049471,0.023079943545037784
England,NHS England South West ,2020-07-01,2020,56325961,99911.0,9610.0,61.0,90.38143948113822,177.38001842525154,17.061404420601008,0.10829819663440807
England,NHS England South West ,2020-08-01,2020,56325961,106862.0,15824.0,76.0,85.19211693586121,189.72068670075598,28.09361743512907,0.13492890072483626
England,NHS England South West ,2020-09-01,2020,56325961,101008.0,17421.0,45.0,82.7528512593062,179.3276105843982,30.92889973062333,0.07989211227128463
England,NHS England South West ,2020-10-01,2020,56325961,96167.0,17135.0,180.0,82.18203749727037,170.73299468428067,30.421140972632497,0.31956844908513854
England,NHS England South West ,2020-11-01,2020,56325961,86426.0,15858.0,308.0,81.65135491634462,153.4390154479566,28.153980364400706,0.5468171239901259
England,NHS England South West ,2020-12-01,2020,56325961,85813.0,18557.0,436.0,78.37507137613183,152.3507073407944,32.94573172040509,0.7740657988951133
England,NHS England South West ,2021-01-01,2021,56554891,76255.0,17285.0,1019.0,77.33263392564422,134.83360793675652,30.56322750228623,1.8017893447977822
England,NHS England South West ,2021-02-01,2021,56554891,74141.0,14760.0,342.0,80.09198688984502,131.09564652860882,26.098538497757865,0.6047222334846335
England,NHS England South West ,2021-03-01,2021,56554891,95493.0,17180.0,151.0,82.00915250332486,168.85011766709974,30.377567167444457,0.26699724343912185
England,NHS England South West ,2021-04-01,2021,56554891,104998.0,21010.0,128.0,79.99009504942951,185.65679845444313,37.14974890500629,0.22632878914044763
England,NHS England South West ,2021-05-01,2021,56554891,115018.0,25225.0,79.0,78.06865012432837,203.3740989793438,44.60268520365462,0.13968729954762002
England,NHS England South West ,2021-06-01,2021,56554891,120734.0,29179.0,249.0,75.83199430152236,213.48109396939694,51.594122955696264,0.44028022262477706
England,NHS England South West ,2021-07-01,2021,56554891,121794.0,35101.0,708.0,71.18002528860207,215.35537925446627,62.06536584077229,1.251881114933101
England,NHS England South West ,2021-08-01,2021,56554891,116974.0,33996.0,648.0,70.93713132832937,206.83268578839628,60.11151184077076,1.1457894950235161
England,NHS England South West ,2021-09-01,2021,56554891,117508.0,36164.0,1113.0,69.22422303162338,207.7769012055916,63.9449557068371,1.9679995493227989
England,NHS England South West ,2021-10-01,2021,56554891,118190.0,38521.0,1539.0,67.40756409171674,208.9828092852305,68.11258817561861,2.721250050680851
England,NHS England South West ,2021-11-01,2021,56554891,109257.0,34818.0,2229.0,68.13201900107086,193.1875352743585,61.56496703353208,3.9413036796410763
England,NHS England South West ,2021-12-01,2021,56554891,102588.0,32066.0,2425.0,68.7429328966351,181.39545172140814,56.69889806701246,4.2878696380123875
England,NHS England South West ,2022-01-01,2022,57144395,102087.0,31188.0,2551.0,69.4495871168709,178.64744215071312,54.57753118219206,4.464129859105166
England,NHS England South West ,2022-02-01,2022,57144395,98125.0,32573.0,2890.0,66.80458598726115,171.7141287435102,57.00121595477562,5.057363893694211
England,NHS England South West ,2022-03-01,2022,57144395,113355.0,40388.0,3822.0,64.37034096422742,198.36591147740737,70.6770979026027,6.688320000587984
England,NHS England South West ,2022-04-01,2022,57144395,108051.0,39047.0,3612.0,63.86243533146385,189.08416127250976,68.3304110578124,6.320829890665568
England,NHS England South West ,2022-05-01,2022,57144395,117580.0,39961.0,2588.0,66.01377785337644,205.7594624984655,69.92986801242711,4.528878116567688
England,NHS England South West ,2022-06-01,2022,57144395,115787.0,40777.0,3047.0,64.78274763142667,202.6217969408898,71.35782958241137,5.332106499683827
England,NHS England South West ,2022-07-01,2022,57144395,117895.0,44661.0,3697.0,62.11798634378049,206.31069766334915,78.15464666307167,6.469575887538927
England,NHS England South West ,2022-08-01,2022,57144395,113686.0,41965.0,3716.0,63.08692363175765,198.94514588876126,73.43677363282961,6.502824992722383
England,NHS England South West ,2022-09-01,2022,57144395,110974.0,42181.0,3896.0,61.99019590174275,194.19927361204893,73.81476346017837,6.817816515513027
England,NHS England South West ,2022-10-01,2022,57144395,116710.0,45256.0,4816.0,61.22354554022791,204.23700347164407,79.19586864118519,8.42777318755409
England,NHS England South West ,2022-11-01,2022,57144395,113777.0,43135.0,4059.0,62.088119743006054,199.104391603061,75.48421853096879,7.103058838928997
England,NHS England South West ,2022-12-01,2022,57144395,118278.0,49185.0,6147.0,58.415766245624724,206.98092962573145,86.07143360254317,10.756960503300455
England,NHS England South West ,2023-01-01,2023,57932470,100811.0,35327.0,4798.0,64.95719713126545,174.01467605299757,60.979619891918986,8.282056677369358
England,NHS England South West ,2023-02-01,2023,57932470,100837.0,36679.0,3334.0,63.62545494213434,174.05955589326678,63.31337158591719,5.75497644067308
England,NHS England South West ,2023-03-01,2023,57932470,113959.0,39416.0,4079.0,65.41212190349161,196.71006604758955,68.03783784810142,7.040956479155818
England,NHS England South West ,2023-04-01,2023,57932470,109434.0,34598.0,2639.0,68.38459710875962,188.89924769304676,59.721258216678834,4.555303787323413
England,NHS England South West ,2023-05-01,2023,57932470,121120.0,40537.0,3173.0,66.5315389696169,209.07100974634778,69.97284942278483,5.477066660544596
England,NHS England South West ,2023-06-01,2023,57932470,120010.0,51743.0,2393.0,56.884426297808524,207.15498579639362,89.31606057880839,4.130671452468711
England,NHS England South West ,2023-07-01,2023,57932470,120643.0,49947.0,1574.0,58.599338544300124,208.2476372921783,86.21589930482854,2.716956483989031
England,NHS England South West ,2023-08-01,2023,57932470,119617.0,51189.0,1753.0,57.20591554712122,206.47660974924773,88.35977475153399,3.02593692276542
England,NHS England South West ,2023-09-01,2023,57932470,119263.0,52795.0,2472.0,55.732289142483424,205.86555346250555,91.13196796200819,4.26703712097896
England,NHS England South West ,2023-10-01,2023,57932470,120545.0,55083.0,3287.0,54.305031316106025,208.0784748173175,95.08139390569744,5.673847498647995
England,NHS England South West ,2023-11-01,2023,57932470,116851.0,52331.0,3359.0,55.21561646883638,201.7020852036863,90.3310354279733,5.7981301332396145
England,NHS England South West ,2023-12-01,2023,57932470,116971.0,52729.0,3469.0,54.9213052807961,201.90922292800565,91.01804221363253,5.988006380532369
England,NHS England South West ,2024-01-01,2024,58620101,119132.0,54228.0,4206.0,54.480744048618334,203.22721723048548,92.5075171740151,7.175013226265168
England,NHS England South West ,2024-02-01,2024,58620101,114224.0,51381.0,3223.0,55.01733436055469,194.85466256702628,87.65082134539482,5.49811403429687
England,NHS England South West ,2024-03-01,2024,58620101,126381.0,51147.0,3181.0,59.52951788639115,215.5932825840747,87.25164086633013,5.426466256003209
England,NHS England South West ,2024-04-01,2024,58620101,118531.0,48272.0,3023.0,59.27478887379674,202.20197164109288,82.34717985218073,5.15693413766039
England,NHS England South West ,2024-05-01,2024,58620101,128217.0,52561.0,2818.0,59.00621602439614,218.72531403519758,89.66378273555004,4.807224743607999
England,NHS England South West ,2024-06-01,2024,58620101,123737.0,51461.0,2661.0,58.41098458827998,211.08288435054044,87.78729330404941,4.539398524748362
England,NHS England South West ,2024-07-01,2024,58620101,125416.0,50166.0,2042.0,60.00031893857243,213.94708958280367,85.5781534733282,3.483446744658458
England,NHS England South West ,2024-08-01,2024,58620101,121439.0,47565.0,1413.0,60.83218735332142,207.1627273381873,81.14110891757078,2.4104359697367292
England,NHS England South West ,2024-09-01,2024,58620101,120421.0,49916.0,2500.0,58.548758106974695,205.42612166430763,85.15167860253261,4.264748707955996
England,NHS England South West ,2024-10-01,2024,58620101,125461.0,53723.0,3848.0,57.17952192314743,214.0238550595469,91.646037935008,6.56430121128587
England,NHS England South West ,2024-11-01,2024,58620101,122475.0,53161.0,3526.0,56.5944070218412,208.93003920276428,90.68732242545948,6.0150015777011365
England,NHS England South West ,2024-12-01,2024,58620101,124494.0,57765.0,4128.0,53.600173502337455,212.37425025930952,98.54128364603125,7.041953066576942
